scorer,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,,,
bodyparts,leftfrontfoot,leftfrontfoot,leftfrontfoot,rightfrontfoot,rightfrontfoot,rightfrontfoot,leftmiddlefoot,leftmiddlefoot,leftmiddlefoot,rightmiddlefoot,rightmiddlefoot,rightmiddlefoot,leftrearfoot,leftrearfoot,leftrearfoot,rightrearfoot,rightrearfoot,rightrearfoot,body,body,body,,,
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,,,
8,469.3861389,716.2626953,0.99647361,205.7578125,772.8798218,0.612817287,514.7139893,756.8915405,0.413721055,204.3425293,773.562439,0.997153401,477.414856,976.1136475,0.991622269,233.3266754,864.696167,0.997664213,365.9796753,742.8295898,0.999424696,,,
9,468.9631958,715.449707,0.968357384,238.3008118,655.6685791,0.998821676,513.920166,756.062561,0.543879271,203.6866302,773.8516235,0.996061504,476.3638611,972.6026611,0.94190979,230.9688416,866.4822998,0.994405746,363.0191345,731.2390747,0.999185145,,,
10,467.7032471,716.1190186,0.965380013,234.7153168,644.0315552,0.99854207,514.1964722,755.894165,0.52826786,204.0684052,773.9857178,0.997245669,476.2213135,971.2276001,0.732006192,229.5191498,866.9468994,0.996453524,359.2087402,726.8532715,0.999897718,,,
11,468.9258423,715.4956665,0.958792627,243.3506165,626.3355103,0.99979037,514.4869385,755.8047485,0.604890525,204.4888306,773.7056274,0.998193324,477.2540588,969.3364868,0.864779532,229.6406708,868.3621826,0.997542739,357.9480896,723.3359375,0.999962687,,,
12,471.7965393,717.9002075,0.80684334,245.5786896,626.4509277,0.999756634,470.8179321,718.9487915,0.78862828,204.3972321,773.5161133,0.997662306,469.4005127,965.3692627,0.975762725,229.6647339,867.4360962,0.997280121,357.0733032,707.9272461,0.999044001,,,
13,470.9031677,718.6176147,0.901925683,244.8041077,626.0202026,0.999853015,470.058136,719.1681519,0.575866044,204.5064392,773.8876343,0.996839404,462.4025574,953.7710571,0.987537444,229.4552612,867.6605225,0.990701079,357.2364502,706.0029907,0.999848366,,,
14,515.0054932,755.7719727,0.254489273,243.699646,626.0997925,0.999922037,514.2944946,755.5829468,0.717287064,203.4781494,774.406311,0.989709437,515.218811,754.8882446,0.036635794,227.5731659,867.7177124,0.989444315,357.8884583,701.2038574,0.999957442,,,
15,514.925354,755.918335,0.069021195,243.2597351,626.6854858,0.999941111,514.31073,755.2702637,0.96433562,514.9220581,755.3588257,0.354966104,515.2467041,755.1164551,0.04312868,227.4035339,866.9033203,0.99939692,354.8725891,689.0313721,0.999929786,,,
16,515.15979,755.5057983,0.064838722,243.6234894,626.348999,0.999940038,514.7489014,755.5812988,0.969453096,515.2221069,755.1487427,0.28486377,227.7900238,866.072937,0.087937936,228.5795593,866.1618042,0.998655558,354.0001526,678.9714966,0.999971271,,,
17,425.1233826,567.4626465,0.998915553,245.2076111,625.7574463,0.999853253,515.34021,755.5047607,0.922777355,187.8589935,671.0169067,0.990301907,472.9380493,799.5522461,0.146519154,229.5133972,866.3261719,0.99573791,353.4547729,667.8414307,0.99995625,,,
18,424.6700134,567.4019775,0.998663425,245.9200439,626.161377,0.999658346,515.2792358,756.4823608,0.308391392,196.8942719,665.3931274,0.996908367,475.6920471,802.2697754,0.994433343,229.7836456,866.6254272,0.988767564,354.7897949,657.4534302,0.999978781,,,
19,425.0801697,567.9534302,0.998521149,245.0116425,625.9213257,0.999750435,474.5075989,805.2437744,0.221860513,198.1548767,665.1452637,0.996897101,475.6133423,806.4202271,0.964309812,229.4619293,866.8335571,0.99277699,350.594635,654.0257568,0.999814212,,,
20,423.9501648,567.3879395,0.998205781,243.3254852,625.1958008,0.999920964,472.1626892,807.2428589,0.381576002,198.0466919,665.6528931,0.999325156,472.7412109,807.34729,0.860240996,229.4503784,866.6184692,0.998124421,346.0821228,643.4480591,0.99995625,,,
21,423.5836487,567.5031128,0.998514712,242.6518402,624.614502,0.999905348,472.4632874,806.1234131,0.019448871,198.2199249,664.557373,0.997566819,474.309021,806.2490845,0.956316113,196.8318329,665.6342773,0.124308974,341.5406799,634.8372803,0.999967456,,,
22,423.3103638,567.305542,0.998139858,199.8096008,662.1364136,0.429391861,423.7272949,569.1088867,0.011031827,199.1631317,665.204834,0.999090195,475.3611145,806.1693115,0.991354764,87.66498566,198.6538849,0.057760332,342.331665,630.9165039,0.999962449,,,
23,424.0208435,567.4296875,0.990953088,211.6195068,577.2554321,0.999844432,483.8341064,591.9110718,0.523364902,199.8148499,664.6652832,0.999522567,475.6228638,803.7990112,0.994078517,87.78433228,199.2443542,0.093926631,341.0834351,614.6643066,0.999973536,,,
24,480.9279785,570.8626099,0.947863996,199.0911407,550.1791382,0.615782976,481.7206421,573.5250854,0.955282271,199.4344025,664.0335693,0.999185264,474.6322632,802.7004395,0.998848438,216.4662933,757.704834,0.743510365,337.1389465,601.3404541,0.998632133,,,
25,475.3639221,571.3598022,0.891649842,199.8792725,662.8233643,0.205441967,423.0125427,568.3392334,0.971048236,199.0256042,663.6534424,0.99537164,473.8786621,802.757019,0.998724401,87.12974548,199.8074341,0.091999993,328.2608948,598.7421265,0.999938846,,,
26,421.9555054,566.2443237,0.878778636,192.8348999,522.1337891,0.999630809,473.8417053,572.532959,0.981381059,197.5178528,663.4630127,0.993214607,471.9199524,802.4345093,0.998037875,227.9563904,746.5748291,0.988730013,323.0933533,581.2158813,0.999913454,,,
27,475.3492432,571.5830078,0.696878076,194.8717194,521.8180542,0.999687314,474.3910828,572.3352661,0.992579162,198.4505005,665.4542847,0.994062126,473.0072937,802.0428467,0.992306292,226.5675201,747.1454468,0.995859325,322.4563904,572.6802368,0.999801338,,,
28,475.7077942,571.4108887,0.464708835,195.7102661,521.6912231,0.999743879,475.5709839,571.7410278,0.965785265,198.1776581,664.352356,0.997236729,473.2115784,798.8141479,0.972906709,227.4568787,747.0656128,0.99586606,322.5341187,567.1062012,0.999927402,,,
29,476.0961304,571.7528076,0.083770335,195.7434235,521.3237305,0.999815404,475.8552551,571.5391235,0.986138403,477.9926453,570.9729614,0.301743835,227.42659,747.0714722,0.141157165,227.742569,747.1661987,0.99727875,321.2204285,560.9473877,0.999878287,,,
30,379.2474976,481.1296387,0.966866136,194.8972931,521.2232056,0.999862313,475.1261292,572.2640381,0.994140446,161.7702332,589.4244385,0.606944621,226.5297852,746.3154907,0.41774562,226.47229,746.7781982,0.992744803,315.3293762,546.5703735,0.999717534,,,
31,390.6325989,435.8556519,0.815628111,195.7678528,520.8768921,0.999875307,474.7044983,572.0251465,0.986782432,151.771759,579.383606,0.994147778,226.5656281,745.7406006,0.522066534,225.9183655,746.4277344,0.995392323,313.2355957,544.2611694,0.999765217,,,
32,356.3010254,406.5212402,0.999066174,195.8374786,520.4246216,0.999915004,475.1097412,572.6305542,0.299708217,149.9553223,575.7668457,0.998884857,455.9831848,622.5205078,0.806330383,226.1636353,746.4130859,0.992161691,308.2577515,528.7111816,0.999970198,,,
33,356.2500305,407.0232239,0.999698639,196.222168,519.7874146,0.999917507,475.2181702,570.9934082,0.535290778,151.7836914,575.8370361,0.999095321,459.8395996,630.2112427,0.98427701,226.2322083,746.803894,0.996799469,304.3435364,521.8527832,0.999809444,,,
34,356.6604309,406.8258972,0.999709666,196.300415,519.5180664,0.999926329,476.2121277,570.2055054,0.526216328,153.0899658,576.0161743,0.998474896,460.9772339,632.5841675,0.985347271,226.9237518,746.6625366,0.997057796,303.3241882,519.1787109,0.996282518,,,
35,356.7182312,405.5450439,0.999551356,195.1053009,518.2523804,0.999960065,294.2915039,431.8496704,0.070200987,152.2347717,576.2356567,0.99979347,462.3691711,636.3790894,0.990633011,224.5948486,744.9649048,0.995489538,297.2347717,514.3870239,0.977391958,,,
36,355.4859924,406.1212158,0.998094141,419.9038696,453.1195984,0.091799058,418.3204651,464.9610291,0.773074567,152.2502441,575.3649292,0.999719203,461.3448486,636.4581909,0.987501025,357.6420593,407.6900635,0.023853095,290.9275818,498.153717,0.998895764,,,
37,355.2715759,406.6095581,0.998578906,152.2611694,477.1343079,0.766240656,405.4289551,456.335022,0.981985033,152.4967804,575.8838501,0.999285877,460.6705322,637.3268433,0.979459941,213.6591339,693.868042,0.231556788,283.9838257,496.2859192,0.999719203,,,
38,356.1708374,406.1453552,0.994860053,152.10495,575.2523193,0.388982743,410.1139526,413.765625,0.88977319,152.6257629,576.0750732,0.981924772,461.3613586,637.5499268,0.998561084,411.0240173,414.1071777,0.048296507,273.4502563,481.1266479,0.999116361,,,
39,355.7112122,405.4743347,0.955856383,123.306488,423.7318115,0.998962641,414.3381653,422.6121521,0.9805125,152.8673553,576.9468994,0.516132593,460.8391724,635.9005737,0.994686007,152.4352875,577.4240112,0.195570663,272.0064697,468.913208,0.999393702,,,
40,355.4981995,404.8864136,0.950768352,123.1024933,423.5325012,0.999049723,414.2559204,422.8378296,0.983469486,463.1819458,635.1329346,0.362955034,460.2818604,636.2138062,0.995054364,152.1914978,577.3562012,0.199857831,268.5811157,463.7770081,0.99955672,,,
41,355.98526,405.3413696,0.903189778,122.7942963,423.3232422,0.999258697,355.9261475,407.7307739,0.978298783,461.9653625,633.5463257,0.670000851,459.6099854,633.97229,0.990028441,195.3702393,628.8588257,0.978856444,261.9920959,454.013916,0.999209404,,,
42,413.7610474,421.7608337,0.560779512,123.1025696,422.605011,0.999518394,413.7352295,423.1216431,0.991054356,149.2134552,576.1950684,0.788758218,195.8292847,629.0032959,0.362520963,195.7336884,628.9915161,0.942179024,257.8388672,446.7828064,0.997912228,,,
43,414.0719604,421.5014954,0.329472989,123.3666458,421.9676819,0.999484181,413.8118591,422.9615784,0.996965826,121.1440125,424.7366943,0.038912412,428.1280518,587.8273315,0.587179482,195.9617004,628.4981689,0.9959746,255.5973969,432.9016724,0.99938488,,,
44,284.7701416,335.5239868,0.942416966,123.8393936,421.9415283,0.999248087,414.3161926,423.3421936,0.997520268,416.1401978,422.5419922,0.073546603,194.9210052,628.4231567,0.081015132,195.5120087,628.4085693,0.996598184,242.9738007,426.8554688,0.999948025,,,
45,263.8668518,290.4301453,0.998979867,124.098381,421.7393799,0.999738872,414.2050476,424.0307617,0.936579168,87.41130066,492.8872986,0.988469958,194.5593414,628.7943115,0.056001902,195.4324951,629.0327148,0.998139143,238.3576508,420.8066406,0.999894977,,,
46,261.8382568,290.5397339,0.999558032,124.1593399,420.493927,0.999769628,414.1556396,423.8821716,0.877990544,88.18660736,491.5144653,0.964468122,195.0918732,628.3612061,0.115397006,195.7415161,628.489502,0.996534467,233.8735199,412.1807556,0.99992764,,,
47,261.7466125,289.8053589,0.999630451,122.9547958,420.4443054,0.999701083,412.8933716,422.5264282,0.80442369,89.68692017,489.8572388,0.994337022,402.5826416,484.6892395,0.940711677,194.7102051,629.9229126,0.984779418,228.5929871,408.5079346,0.999955177,,,
48,261.39328,290.281189,0.999187171,122.7354965,420.1734924,0.999878883,261.6551819,291.4042053,0.014986116,90.17157745,489.6920166,0.999324441,403.5718994,487.4558105,0.991649151,195.214035,629.5608521,0.98673135,217.7337341,398.4289856,0.999080777,,,
49,261.7626648,290.2265625,0.998609662,122.2150421,419.7898254,0.999828339,262.5010681,291.3846741,0.017820925,90.42854309,490.0286865,0.9997558,404.4074402,487.9206543,0.994554043,195.3677368,628.1951294,0.990737379,213.1735229,401.0031128,0.999748766,,,
50,261.2210388,289.0794678,0.99810636,89.75366974,408.9030457,0.716457725,324.2536621,322.0486755,0.94605124,90.14526367,489.8494263,0.999488831,404.1711731,487.440155,0.995598137,324.191864,303.850769,0.121892832,207.5263367,386.7477417,0.996653378,,,
51,260.760437,289.7406006,0.992008686,82.25875854,380.2801514,0.145679936,317.9830627,286.0037537,0.983234406,89.50613403,490.5609741,0.999736369,403.3143921,488.0505066,0.798530161,262.8368225,290.5838928,0.159810498,194.9951782,374.6781006,0.999958277,,,
52,259.9831238,290.0888367,0.986081004,261.9886475,291.8161926,0.073205248,317.1354675,288.9899292,0.985435128,90.00572968,490.9538879,0.995336115,403.1771545,488.224762,0.954972684,261.971405,290.9777222,0.153899759,191.0070038,372.4594116,0.998942792,,,
53,260.0496521,290.3109131,0.945927382,38.9805336,348.1486206,0.281215876,317.7384644,289.1880493,0.992848873,89.5875473,490.6898804,0.910407066,403.0962524,487.6475525,0.997663736,154.5932465,544.6992188,0.91247946,184.8477325,359.0799561,0.998631537,,,
54,40.43667984,346.4848633,0.903716862,40.39102554,347.5050964,0.449348003,261.7275696,289.4352417,0.996309936,406.6421204,485.0041809,0.697941184,403.4792786,486.2432556,0.995748878,155.525528,543.9249268,0.980455339,179.743576,350.0916748,0.999847889,,,
55,39.77062988,346.6352539,0.931376457,40.1712265,347.3636169,0.310858369,318.2200012,289.0291443,0.991831362,88.97911072,490.7805481,0.706537008,402.9603882,484.556488,0.99619931,155.1253204,544.8685913,0.963491976,174.6679382,350.3918152,0.998089969,,,
56,40.27658463,346.6104126,0.963009119,40.46892548,347.1278381,0.166393682,317.6187439,289.0605774,0.996525943,86.31174469,489.8057251,0.925114512,394.2703857,481.6061707,0.998941958,155.6893311,545.105896,0.806984484,170.7291107,338.1955872,0.999655843,,,
57,39.92185211,346.8069153,0.96558249,40.44231033,347.3771973,0.071202472,317.6274719,289.8742371,0.997096419,318.1582642,288.6935425,0.036774743,356.5603027,414.7659912,0.688265026,356.8978882,414.4688416,0.979724169,161.0629578,330.2000122,0.999769628,,,
58,39.94173813,346.3709106,0.960414827,40.56138992,346.6733704,0.090476021,317.4711304,289.6768188,0.995496988,318.0210876,288.7764587,0.097117864,344.0536194,389.0086975,0.527575731,155.2848053,545.4211426,0.714406312,155.6659393,327.5184631,0.999556482,,,
59,318.2314758,289.7467651,0.972809136,40.45586395,346.959259,0.381876379,322.6272278,330.0978088,0.983275473,28.76998329,420.2901917,0.909796953,323.1543274,332.1680603,0.900633514,155.374527,545.2280884,0.720218003,143.25354,315.7259521,0.996065676,,,
60,318.6100159,289.5431213,0.973250449,40.81784439,346.1747742,0.565837383,328.4252625,337.0968018,0.961200833,29.18094635,430.0452881,0.85397315,155.4810181,545.3991699,0.897879899,156.0506439,544.5870361,0.777424097,137.8455353,313.5881042,0.999862075,,,
61,150.6557617,182.3344727,0.96013552,41.68685913,346.3278503,0.508202553,318.7777405,290.7634277,0.865892291,28.97939682,429.9201965,0.884333014,331.7438354,341.5540466,0.966932118,155.0765991,545.7127075,0.954146504,134.8097839,311.9942627,0.999964833,,,
62,150.8899384,182.1189575,0.950207412,41.15845108,346.4963989,0.648992598,319.3172607,287.5766296,0.966539741,29.10922241,430.7154846,0.883552074,332.4553223,343.559082,0.958395779,155.4277954,544.3231201,0.981452167,129.6911926,303.8391113,0.999875426,,,
63,150.1848145,181.4514008,0.982901454,40.51483536,346.1776733,0.790072322,332.4983215,342.7697754,0.782720029,28.65325356,430.9256897,0.828495979,332.7067261,343.965332,0.777951419,155.2006683,543.9646606,0.98968178,125.9020844,301.2025146,0.99971956,,,
64,150.2399597,181.6398163,0.987531364,40.62008286,346.2398682,0.76900655,28.59121323,429.9353638,0.221353203,28.57509804,430.9293823,0.765834928,332.559082,344.0329285,0.957044303,155.1121674,544.9725952,0.993789017,123.4202042,301.0218811,0.999762118,,,
65,150.3785706,181.3957672,0.953802407,40.45368576,346.4484863,0.786940157,28.43631744,430.1071777,0.274777472,28.42212677,431.2099915,0.763602912,332.883606,344.6009827,0.954523265,155.0279541,545.9405518,0.991088033,122.5629654,301.8742676,0.999842882,,,
66,150.1936188,181.4846649,0.954753101,40.96100998,346.1558533,0.843166769,253.6714478,190.8277588,0.606327772,28.31921005,431.3311462,0.669208705,333.2868652,344.7221375,0.96260196,154.6288452,546.5652466,0.996220648,124.6888351,301.6243591,0.999859214,,,
67,150.2977448,181.3612518,0.962323129,40.73167038,346.6027832,0.614640474,255.1349792,199.6138153,0.896866262,28.23060608,431.1901245,0.743177176,333.7948914,344.5723877,0.970890641,154.8787689,546.3765869,0.997703731,126.6971512,301.3878479,0.999761164,,,
68,150.1509399,181.6308746,0.975757658,152.1575775,181.1203156,0.055558041,255.4002838,203.6291504,0.899457633,28.38959312,431.0978394,0.782621264,333.6643982,344.366394,0.970275283,155.3858185,542.5099487,0.993899345,127.8227386,302.2971497,0.999862075,,,
69,150.2189331,181.5427246,0.98096782,153.0195465,181.4821014,0.071759231,255.8366699,204.016449,0.948499799,28.86441994,431.0372314,0.62986362,333.4729919,344.4648438,0.98053062,28.19068718,430.0786438,0.666643262,131.7301331,299.3189087,0.999988198,,,
70,150.1748352,180.9987183,0.948943555,153.2815552,181.8295288,0.224518105,255.973175,203.9561462,0.925036848,255.9820099,202.5714569,0.458821952,333.3786926,344.5480042,0.970024705,28.32002449,429.957428,0.666461825,132.6038208,296.2746277,0.999977708,,,
71,150.3715515,181.0178223,0.984487832,45.74188995,316.9185181,0.414947242,255.63591,204.04216,0.956051826,255.8735504,202.451416,0.501775205,333.79422,344.6974182,0.968677759,28.44079208,430.0803833,0.657363772,131.8311615,291.5469055,0.999982834,,,
72,150.3295288,180.1097565,0.982789636,152.2028046,180.5419312,0.772461772,255.7921143,203.4045868,0.962495923,256.0782471,201.7240448,0.308012545,333.5023193,344.6528625,0.947587967,28.44356728,429.9742432,0.800553083,131.3489838,284.083252,0.999979496,,,
73,151.1259003,180.6301727,0.997010708,152.4236145,180.0587158,0.267661065,255.4060669,204.6114349,0.979804635,333.3784485,345.4181519,0.41768685,333.3125,344.6210632,0.799478769,28.23119354,430.123291,0.721656442,130.1134338,282.4424438,0.999974489,,,
74,150.8227386,180.7524414,0.993732631,152.1705475,180.1183777,0.411706418,255.4013977,204.6461487,0.980157018,29.07456398,431.3535767,0.305222809,333.206665,344.6079407,0.890225351,113.2241669,463.1256104,0.905797541,135.144104,282.5109253,0.999982357,,,
75,151.163269,180.8461151,0.997219205,46.84201431,313.0496216,0.205317542,254.8916779,204.7052155,0.985040724,29.15330124,431.1878967,0.245048791,332.9064331,344.8761292,0.910806596,114.0213394,463.3933105,0.965342283,136.1594238,278.850647,0.999983668,,,
76,151.4230804,180.7887115,0.996661186,47.19293213,313.3406677,0.227700189,254.9888611,204.625,0.985087037,29.51383209,431.2119751,0.154738024,333.0602112,344.8957825,0.938139915,113.6440964,463.0215759,0.979584694,137.4295807,277.2172546,0.999982357,,,
77,151.2309875,180.464859,0.992994487,153.1406403,180.7673035,0.206275776,255.0256805,205.1140442,0.989958107,29.99880028,427.5897217,0.435176194,333.4176331,344.6866455,0.792423725,113.4894333,463.4145508,0.985059977,139.1985474,274.0171204,0.99994421,,,
78,151.6922302,181.2456665,0.970603883,153.1940308,181.1069489,0.334338933,254.9346161,204.5983734,0.991836369,334.0427551,345.5221252,0.144948274,333.4836121,344.7077637,0.954257309,111.1209106,462.585083,0.986844182,142.5743866,268.5863037,0.999884844,,,
79,152.0771484,181.7524872,0.965784013,153.730896,181.4325104,0.183974162,255.0903168,204.3127594,0.995434582,334.0764465,345.3444519,0.188789755,333.5342102,344.4664001,0.915791571,111.3183289,462.8938904,0.993335843,144.9265594,266.7458801,0.999915719,,,
80,151.9988403,183.5039673,0.942952275,255.9246216,202.0426636,0.041320279,254.9691162,205.0964813,0.997389615,334.5359497,345.3230591,0.255579859,333.5433655,344.502594,0.868722141,111.0414352,463.7138977,0.990813792,147.7560272,262.9277039,0.999970675,,,
81,40.96789551,337.6186218,0.977046907,154.5274506,183.9384766,0.047977831,255.14328,204.7161713,0.998613954,334.1271667,345.4677124,0.476317465,333.3275146,344.5775452,0.819900811,111.5544281,464.0466919,0.870194435,142.6312714,258.9022522,0.999929786,,,
82,40.35596085,337.7290039,0.975382805,256.4286499,201.5130615,0.032216765,255.322525,205.0953064,0.997766018,334.5467834,345.2804871,0.672729671,333.5926819,344.5418396,0.825075507,111.4484482,463.89505,0.948987901,144.6641235,258.3023987,0.999932647,,,
83,40.37665939,337.8382874,0.970789671,53.92840195,290.2128906,0.07758905,255.2663574,205.2057495,0.995252132,333.8833313,345.1694946,0.677201211,332.8956299,344.6164246,0.882021189,111.2954559,464.1771545,0.966573715,140.2212982,254.3622742,0.999764383,,,
84,40.81569672,337.9877014,0.963916004,53.82565689,289.1465454,0.189560443,255.5146027,204.9279022,0.997001827,334.0188599,345.5548096,0.519157469,332.9330139,344.9361877,0.899573684,111.4375153,464.211853,0.954747915,143.4537659,255.8282166,0.999495983,,,
85,40.90406418,337.4772949,0.97036171,53.55338287,289.5288086,0.018811718,271.2623596,196.0943298,0.97754544,333.6757813,346.3274231,0.604039192,332.9333191,345.5889587,0.797516882,110.7462921,464.1535034,0.982074797,146.651474,255.5225983,0.999861836,,,
86,40.63505554,337.2924805,0.974797845,58.39225769,275.7145691,0.330371857,279.2516174,168.678772,0.172657862,333.8006287,345.9445801,0.877323329,333.1567993,345.1520996,0.520101368,110.7321472,463.9884644,0.965585589,152.8507538,252.8677826,0.999671936,,,
87,41.41462708,336.7068481,0.983381748,277.5683899,179.7140961,0.131400451,275.9940796,182.3279572,0.918479085,333.5356445,346.675354,0.9141078,333.2665405,345.9277954,0.416690499,111.1374588,463.4135132,0.986138523,151.4905548,250.1611481,0.999732792,,,
88,41.72776413,336.8192139,0.982198298,59.98255539,258.7963867,0.355581045,275.7808533,182.8316498,0.868349254,333.6659546,346.9077148,0.780552268,333.3182678,345.9586182,0.525308847,111.1339645,463.3563843,0.984384775,151.1734772,247.6442871,0.999553502,,,
89,41.12976456,336.0204468,0.980468392,61.01877213,259.8900757,0.181399927,275.4398193,182.5589142,0.938211501,333.5726013,346.8903198,0.574850619,332.8644104,346.1173401,0.787103474,111.0320435,462.2688599,0.996163368,154.1448059,244.2610626,0.999916673,,,
90,41.57432556,335.7384644,0.981865346,62.28212738,262.9243164,0.158778086,275.663208,181.2368927,0.97660625,333.0350952,346.6658325,0.807368815,332.5969849,345.9884338,0.645397186,110.6989822,461.7300415,0.995097935,149.1350708,238.1257935,0.99994576,,,
91,41.66352081,335.8679199,0.972320199,62.05067062,262.5688171,0.166357383,275.6247864,181.3454895,0.971855521,333.1849976,346.6654053,0.892774463,332.7095947,345.8838806,0.414922923,110.8123322,460.6609497,0.995214462,148.6340485,236.4034119,0.999948025,,,
92,41.85527802,335.7938232,0.973893344,60.94426346,260.3721924,0.146093279,275.1437988,182.1208191,0.980565667,333.0792236,347.1370239,0.8249681,332.5383911,346.331543,0.47683835,110.3316498,460.5365295,0.990971088,153.4424896,231.958847,0.998530269,,,
93,42.01387787,335.9116821,0.9718014,42.01726913,335.9520569,0.07661894,275.039032,181.4276123,0.988656521,333.0361328,346.87677,0.84387517,332.4364014,346.13974,0.653416634,110.5727158,459.5177002,0.993672371,155.6752777,229.4966431,0.99340421,,,
