scorer,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000,DLC_effnet_b0_formalBugFiveMay9shuffle1_30000
bodyparts,leftfrontfoot,leftfrontfoot,leftfrontfoot,rightfrontfoot,rightfrontfoot,rightfrontfoot,leftmiddlefoot,leftmiddlefoot,leftmiddlefoot,rightmiddlefoot,rightmiddlefoot,rightmiddlefoot,leftrearfoot,leftrearfoot,leftrearfoot,rightrearfoot,rightrearfoot,rightrearfoot,body,body,body
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8,244.075592,722.6776123,0.576581776,112.6555786,494.7539063,0.999045074,242.9227753,725.9248657,0.9900949,118.7360916,866.4988403,0.022628736,117.2910385,866.2689209,0.992534518,116.7225571,865.5606079,0.082019798,166.1224823,624.8781738,0.99999094
9,243.9533539,722.4976196,0.529773891,112.4472656,494.6105347,0.997717381,242.8241272,725.810791,0.991811514,109.362114,495.8891602,0.034844447,117.114212,866.119873,0.990232825,116.5640182,865.5709229,0.078693792,165.3919525,623.5526733,0.999984026
10,244.0414886,722.3359985,0.520511866,111.7485733,494.947937,0.993909955,242.9063416,725.6954956,0.992430866,107.3221664,496.3703308,0.39914003,116.7541733,867.2365112,0.998473585,116.2931061,866.3860474,0.077627741,166.4472198,622.2076416,0.999973536
11,244.1158142,722.5157471,0.47479102,111.6676865,495.2836304,0.995546937,242.9860229,725.8409424,0.988866389,107.0395203,496.8161621,0.304618478,116.8562241,867.3010864,0.998417258,172.0719604,810.2732544,0.150171742,167.7005005,621.1309814,0.999961734
12,243.7721405,722.5089111,0.509706259,112.1102142,495.074646,0.99816668,242.7530518,725.8338623,0.983698964,57.91590118,497.4852905,0.98301214,116.9181824,867.1777344,0.999135315,57.93236542,497.4875793,0.08654917,163.644989,622.0836182,0.999940872
13,243.8452148,722.4959717,0.808249116,112.3626404,495.0912781,0.998197734,243.2046204,726.4678345,0.981964648,57.85076904,497.8143005,0.986671031,116.7956467,867.069458,0.999043882,57.84635544,497.8594055,0.095706314,164.1918945,621.5083618,0.999936104
14,245.8751373,725.020752,0.999382019,112.4982986,495.5480042,0.998230398,252.2058868,755.5901489,0.999583423,57.7173233,498.0018311,0.971385777,116.3770905,866.7161865,0.999094963,57.90596771,498.1960754,0.087321535,168.177536,619.8299561,0.999949574
15,245.3921204,724.5956421,0.998925984,112.1135864,495.1989746,0.998320282,251.8028412,758.9619141,0.999722898,57.5464592,497.8636475,0.976446629,116.3712692,866.7672119,0.998760223,57.7301712,498.0401917,0.137619197,169.0736542,618.5841675,0.999902606
16,245.1238403,724.4018555,0.997617543,112.1008911,495.7262878,0.998540282,251.354248,762.0390015,0.999564826,57.5531044,498.8137512,0.977577925,116.4694443,866.940979,0.998773515,57.52331543,498.9469604,0.181143537,172.6017761,617.1472168,0.99986434
17,245.1767426,724.5189209,0.997001708,112.3563385,496.071228,0.998861194,250.922287,762.958313,0.999001324,57.89550018,499.1556396,0.974205494,116.7018204,867.1708984,0.998679936,58.25535965,499.4700928,0.119012929,174.2401581,616.6503906,0.999900341
18,245.2176208,724.3925171,0.994365692,112.2729111,495.7355957,0.997511506,250.3761597,762.1776123,0.998772442,57.90358353,498.3322144,0.981007397,116.567482,866.7219238,0.99901855,57.8478508,498.4422607,0.304448366,173.9244385,617.3580933,0.999895692
19,244.5601044,724.6791992,0.992703438,112.3749237,495.7102661,0.995756686,250.1397095,762.3495483,0.998687208,58.01690292,498.1907043,0.982034564,116.5212936,866.5814819,0.99882251,57.96741867,498.1641846,0.351247162,175.0793457,615.4840698,0.999939442
20,244.3231506,725.6099243,0.980958045,112.6318283,496.3090515,0.994025946,249.8161621,762.598938,0.998412609,57.51685715,498.6143494,0.982191265,116.331337,866.4161377,0.999108851,57.4260025,498.642334,0.304090679,175.6286011,613.890625,0.999974012
21,244.4004974,726.3779297,0.955405891,112.8614655,496.0844116,0.996033013,249.5429535,762.6268311,0.999007046,57.40086746,498.5608826,0.983891189,116.3612823,866.4740601,0.999194682,57.26821136,498.6674805,0.334609002,178.0015259,611.670105,0.999992371
22,108.7120895,495.9913025,0.029809618,112.7705917,496.1118164,0.992035806,249.3694763,763.7915649,0.987820268,57.79483032,498.9124451,0.981259048,116.6903152,866.9398804,0.999286592,57.61444092,498.9892273,0.189032704,179.5361633,610.5233154,0.999993682
23,108.4117737,496.1517944,0.030002631,112.4321365,496.0661926,0.993379116,249.6970825,764.293396,0.996926486,57.58717346,499.1391296,0.984558403,116.5811539,866.8768311,0.999299645,57.35816956,499.2077026,0.238933414,179.6984253,608.2028809,0.999980688
24,276.463562,670.30896,0.036776762,112.1570663,495.9182129,0.996970177,250.0552673,764.4349976,0.989921749,57.82895279,498.9746704,0.98761636,116.412796,866.8102417,0.999260843,57.6161499,499.1465454,0.187674597,179.5272827,605.9456787,0.999979258
25,281.4604492,659.6531982,0.444731385,112.0915604,495.6802673,0.997044504,249.4471588,764.2248535,0.981599033,57.52274704,498.8585815,0.989724517,116.5422821,866.6525879,0.999079227,57.18382263,498.9423523,0.260474592,179.6031647,604.3082886,0.999983907
26,296.5415649,646.2154541,0.524249196,112.5626221,495.7543945,0.997212112,249.4032135,764.116272,0.969294131,57.6911087,499.0415344,0.985200763,116.6546402,866.6660156,0.999023795,57.43265915,499.2337036,0.227964729,181.1532288,603.0592651,0.999981165
27,56.53477478,500.0007324,0.016433187,112.5600662,495.9848938,0.996137798,249.4284821,764.1991577,0.971947849,57.78888702,499.1872253,0.987753332,116.5945206,866.598938,0.999107659,57.42803192,499.2957458,0.296533942,181.993988,600.3669434,0.999985218
28,337.1272583,611.7471313,0.99207145,112.4828033,496.1726379,0.993283987,249.27211,764.4908447,0.956809044,57.46975708,499.5247803,0.974462628,116.3840179,866.4550171,0.999029636,57.32507324,499.9526062,0.298418462,185.7055817,598.067749,0.999973059
29,336.1612244,611.4295654,0.992185831,112.5999527,496.3959351,0.989894092,249.6568146,764.7277222,0.974573791,57.42424393,499.6993713,0.97610575,116.4660187,866.6488037,0.998985946,57.23876572,500.2627869,0.30043903,186.3749237,597.1064453,0.999969006
30,336.7402344,610.9544678,0.997351766,112.3574371,496.1780701,0.988284707,249.7961273,764.3221436,0.965504348,57.39649963,499.065094,0.98898077,116.9966049,865.8673706,0.998128831,57.16591263,499.3892212,0.266803861,188.4065704,592.7050781,0.999879479
31,336.8151245,610.9920654,0.997237206,112.3774109,496.0701599,0.989275634,249.8601227,764.2366943,0.965575516,57.56035614,498.7818909,0.990058362,117.757515,864.7983398,0.99849844,57.3758049,499.1383667,0.237082973,189.1766052,591.0993652,0.999757946
32,336.244812,610.6459961,0.996391952,111.9215088,495.7560425,0.985272944,249.2742462,763.855835,0.977006137,57.62659073,499.3358154,0.988517165,117.860733,864.293457,0.998637974,57.34500885,499.6520996,0.423390448,191.8741302,589.1764526,0.999941945
33,336.1593628,610.5406494,0.988163769,111.8948898,495.5017395,0.988309979,249.3806152,763.9658813,0.975755513,57.80345917,499.2824707,0.994632959,118.209198,863.7745361,0.999035954,57.5670929,499.6708374,0.294286758,192.5813293,588.7738647,0.999957085
34,336.317749,610.4247437,0.989551604,112.0622787,495.799469,0.991150498,249.5110474,764.4008179,0.986429572,57.59049225,499.9558411,0.988820493,119.5354462,860.8951416,0.998796344,57.2092247,500.3309326,0.372086167,192.2519836,589.4110718,0.999955893
35,336.3720093,610.5671997,0.992761791,112.2667389,495.8713074,0.983480513,249.4041595,764.4053345,0.981188238,57.70648956,500.0358887,0.986561954,119.1249542,837.2612915,0.313446015,57.2517395,500.1075439,0.556201696,193.6136322,588.347168,0.999978662
36,336.442749,610.4851685,0.996512592,112.3026581,495.9243469,0.990871131,249.4517517,763.9432983,0.963150203,57.57492447,499.7516174,0.992757678,146.2145844,828.4636841,0.94874984,57.1364975,499.9981079,0.294124395,195.658432,586.0569458,0.999982119
37,336.4604187,610.4777222,0.99799782,112.2588425,495.9825134,0.98801887,249.3809814,764.0270386,0.973500848,57.72331238,499.7124939,0.991288781,160.9909821,813.8573608,0.997780859,57.2633667,499.894104,0.324753642,195.9100342,585.7237549,0.999979496
38,336.2241516,610.293396,0.997916639,110.9042435,494.3394165,0.950973749,249.6145325,764.0895996,0.990109444,57.77309036,499.6952209,0.997398973,157.1986847,807.722168,0.9992612,57.3612175,500.217041,0.335526437,199.5080719,584.1303101,0.999981523
39,336.2608643,610.0800781,0.996683538,335.9419556,611.598999,0.287003368,249.5447845,764.0247803,0.98797965,58.09840012,499.510437,0.935884416,149.5683899,808.0229492,0.998881161,57.57546616,499.9720154,0.757112086,201.2472839,581.7470703,0.999978662
40,336.3309021,610.7080688,0.997505367,336.0752869,612.0750122,0.254655302,249.21492,763.8109131,0.992348433,57.39215088,499.2945862,0.921194196,147.5302582,810.9085083,0.999278605,57.58267975,500.4216614,0.748101056,200.5448151,580.3153076,0.999990582
41,336.2023926,610.6505127,0.997126877,335.9576416,612.0205078,0.278247595,249.185318,763.8790283,0.992474616,58.01691437,499.7084351,0.931843698,145.5820618,815.1942139,0.99971205,57.38195419,500.1174011,0.756098509,202.035675,577.4346313,0.999976158
42,336.1798706,610.8134766,0.998094141,335.868103,612.1705933,0.210751951,249.1567535,764.480896,0.99277848,57.51483536,499.1841125,0.336971849,143.4446716,817.9610596,0.999919772,57.50813293,499.4051514,0.957895696,205.3534698,577.0299072,0.99986124
43,336.0134277,610.8637085,0.99734664,194.8858185,421.9213867,0.999788344,249.4479523,764.5689697,0.994618535,57.78334045,499.3500671,0.372506082,142.1778107,819.5747681,0.999910235,57.95241165,499.7979431,0.960942686,206.6118317,574.1409302,0.999785006
44,335.8131104,610.6496582,0.994998693,195.6153107,420.8981628,0.999730289,248.8402557,764.3688965,0.995651424,58.24622345,499.5265198,0.74061656,141.3134155,820.7807007,0.999892712,57.76859665,500.2384338,0.91464597,207.664093,572.9329834,0.999873996
45,335.8517151,610.6330566,0.997668803,196.0310516,421.8110046,0.999794304,248.9946136,764.776123,0.995207369,57.34726334,499.2921753,0.802832186,140.9860535,821.4416504,0.999899268,57.8209343,500.2896118,0.908589602,209.6078491,571.0652466,0.99994874
46,335.6640015,610.7089844,0.998294294,196.3290558,422.4100037,0.999686718,249.1842499,765.0289307,0.994075894,57.45802689,499.7170105,0.859252691,140.4255676,821.961792,0.999882579,57.70359039,500.8711243,0.90907079,211.2648773,569.9226685,0.999961019
47,335.758606,610.8633423,0.997794151,196.5313568,423.1660156,0.999618411,249.3830566,765.0983887,0.989236891,57.57976151,499.7392883,0.781811237,140.4802551,821.977417,0.9998945,57.84722137,500.7773132,0.935934722,212.2231293,567.5530396,0.999984622
48,335.8474121,610.6908569,0.998568892,196.7282562,422.9432373,0.999733984,250.2279358,763.9251709,0.979377151,57.44945526,500.2377625,0.810673594,140.6920471,821.6241455,0.999901295,57.73732758,501.3583374,0.916578174,212.9295959,566.3618164,0.999987602
49,336.0046692,610.5632324,0.998785198,196.964447,423.1143494,0.999742329,251.8706665,761.5877686,0.993611634,57.48077774,500.1333618,0.778914869,140.8545074,821.4060059,0.999909163,57.72389603,501.1747742,0.938506424,212.9325104,565.6615601,0.999991775
50,336.248291,610.4092407,0.997586727,197.0012207,423.1786499,0.999780715,250.7401123,756.0270996,0.032949563,57.56012344,499.9181213,0.372988015,140.5276642,821.065918,0.999940276,58.13195419,500.7675781,0.978068709,212.7745972,565.1694336,0.99999404
51,336.2628174,610.2471924,0.997523487,196.8423767,423.4390869,0.999790847,223.5314331,552.263916,0.004377155,57.36169434,499.8952942,0.417326689,140.5831299,821.1448975,0.999933839,57.89006424,500.757843,0.977635264,213.1025543,565.0396729,0.999994755
52,336.2983704,610.2876587,0.998641193,196.2752838,424.4117126,0.999784887,310.1660767,700.0667114,0.048589326,57.42770767,500.0979919,0.241872877,141.4651794,821.2613525,0.9999336,57.9292717,500.7733459,0.985556006,215.8878937,563.1898193,0.999990463
53,336.1899719,610.364502,0.998777688,196.3731689,424.7617798,0.999793708,315.8317871,695.8390503,0.864843547,317.9386292,695.3030396,0.557363212,141.3525085,820.8953247,0.999949694,58.04133606,500.8615417,0.976397157,216.3356934,563.9295654,0.999991536
54,335.540741,610.6281128,0.999032855,195.9890747,424.8930359,0.999789178,311.8544617,696.473877,0.881346822,57.40226746,500.1057739,0.218372256,141.5814819,821.7451782,0.999922514,57.84537506,500.7799988,0.984018266,216.0027771,564.6640625,0.999993086
55,335.5922241,610.6591797,0.999007165,196.8803711,424.2060852,0.999774039,310.0616455,697.3294067,0.948575914,57.36705017,500.0182495,0.172850654,141.4343414,821.602356,0.999916911,57.70830536,500.4506531,0.987390757,216.7062683,565.8406372,0.999989748
56,335.8781738,610.6630859,0.999039948,196.953064,423.9725342,0.999749482,310.3643188,697.7098389,0.989571214,57.4967308,499.8487244,0.466574162,141.3378448,821.067749,0.999915004,57.7773819,500.7388,0.979457855,218.1398163,565.0562134,0.999984026
57,335.8925171,610.6295776,0.99829787,196.8655548,424.0715637,0.999768674,310.2026367,697.7897339,0.98892957,57.50764465,499.7806091,0.866136193,141.3941193,821.2286377,0.999913692,57.59009552,501.1513672,0.890659869,218.0190887,564.5852661,0.999986887
58,335.8586426,610.2460938,0.997531891,196.526001,424.864624,0.999764383,310.1135864,698.0164185,0.978662789,58.49527359,500.0805054,0.749607146,141.1411743,821.4210205,0.999843478,57.65639114,500.7677917,0.904671371,219.459198,562.6000366,0.999964714
59,336.2171021,610.213623,0.998770773,196.9482117,424.5603943,0.999757469,309.9036255,698.1405029,0.979453266,58.58111954,499.9070129,0.879278958,141.3855743,821.4408569,0.999849439,57.91887665,500.6991882,0.857606769,221.5558167,560.6628418,0.999842405
60,335.6656189,610.2570801,0.998789489,197.0511627,425.4221497,0.999741733,309.6334229,697.8480835,0.989854038,57.77926636,499.8636169,0.518140495,141.1195831,821.7797852,0.999812424,58.40582657,500.8209839,0.980113149,224.9165649,560.0111694,0.999958754
61,336.2312317,610.0687256,0.998549163,197.5619049,424.7033691,0.999740541,309.6225586,697.5532837,0.990380645,57.84630966,499.8868713,0.658519089,141.1570587,821.3271484,0.999829054,58.39761353,500.811554,0.972524464,226.4524384,558.0794678,0.999975801
62,336.2936401,610.0458984,0.998702049,197.6035461,423.8733521,0.99981302,309.6643982,697.8820801,0.988862753,57.89495087,499.6922607,0.417115003,141.2654724,821.2790527,0.999794185,58.44920349,500.8118286,0.984021723,227.495224,554.5267334,0.999979138
63,336.239624,609.9703979,0.998853922,197.6079407,423.979248,0.999815047,309.6453857,697.8166504,0.989516318,57.75543594,500.0032654,0.424876809,141.3803558,821.137085,0.999759495,58.33217239,501.1079712,0.982343554,229.331955,552.5151978,0.999986291
64,336.247345,610.3324585,0.998956203,197.5816956,424.0738831,0.999756157,309.747345,698.2640381,0.984187603,57.56490326,499.7454529,0.724337935,141.3637848,821.6556396,0.999606192,31.51078606,573.0807495,0.958734632,230.3300018,551.6819458,0.999992013
65,336.5944214,610.3163452,0.998701453,197.6453094,424.282959,0.999706447,309.4441528,698.0465088,0.983653426,57.68928528,499.7731323,0.657784581,141.4287567,822.0082397,0.999571979,31.10305786,572.3309326,0.963954329,231.9222565,549.99646,0.999992847
66,336.399292,610.0813599,0.997608066,197.7767181,424.6304932,0.999755919,309.0237732,697.944519,0.984099984,56.78923798,499.8312073,0.459582657,140.9732971,821.2450562,0.999550998,30.90171814,572.8745728,0.985253632,231.8936005,548.6636963,0.999994636
67,336.3486633,609.7809448,0.997591257,197.9483643,424.742157,0.999819696,309.4115295,698.5371704,0.975759029,56.21692657,500.5258484,0.120562702,141.6216431,821.4363403,0.999528646,56.54317474,501.4281616,0.982541144,232.2929993,548.5219727,0.999994993
68,336.385498,609.6821289,0.997755587,197.9279022,424.2290649,0.999840379,308.9281006,697.880188,0.985805452,312.4041138,697.3936768,0.014487366,141.848999,821.1413574,0.999375522,55.07161331,497.6853943,0.979050457,232.9963379,546.4016113,0.999991775
69,336.6869202,609.6991577,0.997719228,197.8801422,424.2383118,0.999827743,308.9031677,698.0194092,0.983222187,312.4334717,697.5344238,0.016654072,142.3840485,820.5152588,0.999510884,31.30328941,570.8561401,0.987785339,233.0785065,546.4137573,0.999992609
70,336.6256714,609.9293213,0.996974826,197.9300079,424.8586121,0.999826014,309.2097168,698.2177734,0.985263586,312.7619934,697.5551758,0.023033937,143.6342316,819.9528198,0.99961406,31.86558914,571.5241699,0.721034408,232.3591003,545.3413696,0.999994516
71,336.4689941,609.8639526,0.996357381,198.41362,425.177948,0.999515653,309.1208496,698.2367554,0.980991125,312.6941528,697.6088867,0.026353888,144.1319885,819.0725708,0.999628067,31.82439995,571.3774414,0.717335761,233.4379425,545.3787231,0.999988198
72,336.1381531,609.6421509,0.996557891,197.2489777,425.8187561,0.99889487,309.2156677,699.0845337,0.990401566,137.445816,421.7971191,0.440065593,145.0809326,818.6119995,0.999464214,31.7325058,571.1087646,0.828744411,232.3907928,544.2557373,0.999991894
73,336.3821106,609.7562866,0.995558739,196.8630676,426.0332642,0.998770177,309.2869568,698.8612671,0.990749419,149.1089935,415.0376892,0.990144253,147.2737274,815.1744995,0.999150515,31.87210846,570.9179688,0.655787289,232.3704529,543.2894897,0.999983191
74,336.5461121,609.071106,0.992658556,196.8291016,425.8829346,0.99915731,308.9914246,697.8468018,0.98631084,154.4178772,412.1713867,0.985870361,147.0713043,803.1256714,0.999290109,31.57691765,570.1582031,0.832592785,235.581665,543.9138184,0.999878526
75,337.2751465,609.5579224,0.990634978,196.7676544,425.9743958,0.999412775,309.0096436,698.0623779,0.99056083,157.7838135,412.6388855,0.972188115,155.2342987,786.3999634,0.999452293,31.53419113,570.1834717,0.791184187,236.5583038,542.447876,0.99974829
76,336.7411499,609.9238892,0.983422279,196.8296204,425.9717102,0.999213219,309.1419678,698.3018799,0.986694217,157.94664,413.0501709,0.985876501,31.16431808,570.0022583,0.666455448,31.74919891,570.2159424,0.813624203,235.6285553,540.0997925,0.99977833
77,336.8496704,610.1363525,0.983086586,196.8141327,426.1173096,0.999365747,309.4601746,699.2069702,0.991622508,157.9990234,413.6136475,0.992864728,31.40732193,570.012085,0.684762418,31.9062233,570.4622192,0.783919036,239.7562408,539.2523804,0.999936938
78,337.5678101,609.7149048,0.981481194,196.1343536,425.7947693,0.999546587,308.5985413,697.8986206,0.990969956,158.019989,413.7988586,0.990277708,190.6392975,740.9336548,0.999725878,32.71940994,570.0876465,0.772227764,241.2129974,537.5628052,0.999970078
79,338.0561829,609.8343506,0.977069974,196.1127014,425.785614,0.999682188,308.5377502,697.8153687,0.990979552,158.2000732,413.987915,0.991612196,193.2829285,732.7860718,0.999344885,33.04820633,570.2167358,0.832253397,242.2357941,535.6239014,0.999988556
80,337.6939087,611.2623291,0.98330313,195.460907,425.8819275,0.999686003,308.5621033,698.3744507,0.996289849,158.1133881,413.7711792,0.992708802,191.6687317,733.819519,0.999729693,32.97525787,570.9197998,0.88513422,243.1439667,534.1820068,0.999993324
81,342.9986877,604.6036987,0.25796929,195.7901459,426.2484436,0.999722421,308.6097107,698.1479492,0.994379818,158.2289124,413.7693787,0.993305027,189.7445221,735.1430664,0.999703228,32.84109879,570.4046021,0.938382149,245.0636749,532.0308838,0.999996781
82,337.6192627,583.3282471,0.911069214,195.4342346,426.3529968,0.999733984,308.8257751,698.8653564,0.988858342,157.9803314,414.3040161,0.995747626,187.7057495,738.2052612,0.999799192,32.62264633,571.4119263,0.936419845,247.1774902,529.9388428,0.999994278
83,357.5345459,575.4671631,0.484351695,195.4123535,426.6032715,0.999707043,308.8379211,698.6830444,0.934983134,157.8075714,414.3938904,0.99772495,185.7546234,741.2936401,0.999477088,32.25782394,570.9332275,0.928402543,248.4534912,526.3088989,0.999939203
84,363.1056519,557.7045898,0.553788185,196.2064819,427.3371582,0.999695063,309.0294189,698.3650513,0.953771889,157.5976563,414.2861938,0.999005497,184.8968201,741.9788818,0.998989403,31.17053223,569.6936646,0.752279699,248.4531097,523.257019,0.999934077
85,372.2296753,542.7111816,0.98324734,196.4734192,427.4154053,0.999755561,309.0770874,698.4485474,0.93240124,157.5049438,414.5330505,0.9992311,184.2143555,742.1221313,0.998920679,30.85084915,568.6346436,0.660385907,250.7149506,521.3671265,0.999660015
86,404.2930908,514.4552612,0.999473155,196.055603,426.740509,0.99969101,308.6799316,698.0869141,0.985224009,157.6552277,414.4925232,0.999351442,183.5185852,742.8632202,0.999057829,31.15146637,569.2404175,0.828033268,254.198761,519.1001587,0.999830842
87,403.6179199,514.2789307,0.999574125,196.2410736,427.0539551,0.999685645,308.7955322,698.6921387,0.989287853,157.537384,414.6515808,0.99921155,183.5853729,743.8070068,0.999295354,29.94884872,568.9580078,0.703792214,255.0007477,516.2266235,0.999923944
88,403.6696167,514.3710327,0.99969852,196.0673981,427.3262634,0.999628782,308.5955811,699.5567017,0.991672933,157.7435608,415.328186,0.999446571,183.340332,744.5984497,0.999488831,29.70708466,569.366394,0.663096488,258.3159485,512.4665527,0.999955773
89,403.6824341,514.40979,0.999750912,196.1382446,427.1219177,0.99966073,309.117981,699.8962402,0.988863111,157.6757355,415.3521729,0.999497771,183.1528473,744.8322754,0.99967289,29.2934761,568.8544922,0.337295979,260.295105,510.7366943,0.999958992
90,403.5418091,514.3014526,0.999658108,196.2847137,427.1641541,0.999560177,310.1620483,698.9465942,0.992733955,157.7309265,415.6281128,0.999427199,182.649765,744.5432129,0.999652267,29.80012512,570.0602417,0.730522096,264.3388062,509.7962952,0.999943137
91,403.4902039,514.3014526,0.999637723,196.0545959,427.1714478,0.999337971,310.5204773,698.385376,0.991977811,157.7687531,415.6423035,0.999581039,182.636673,744.5102539,0.999701798,30.07964706,569.8726196,0.776165605,265.8605652,507.4487305,0.999892712
92,403.2015076,514.1274414,0.999385834,195.8450165,427.1853027,0.999322891,309.6553345,694.3288574,0.983467758,157.5892792,415.7779541,0.999411464,183.2901001,744.3901978,0.999645472,30.08121681,570.3295898,0.901818931,265.870636,503.447052,0.99989152
93,403.2084045,514.1765747,0.999627709,195.4481659,426.7750244,0.998859048,31.26136589,570.2957764,0.010483015,157.7540894,415.7337341,0.999506474,183.1478271,744.8515625,0.999717295,29.76099014,569.8287354,0.916504085,266.7476196,502.0018311,0.999926567
94,403.34375,514.2770386,0.999709785,195.769455,422.0661011,0.982190609,342.6557007,641.8122559,0.896623552,158.6381531,415.6967773,0.999648094,182.8740997,744.1390381,0.999811947,29.58879852,569.3109131,0.909200132,268.2659607,502.2174377,0.999914169
95,403.4826965,514.4464722,0.999510527,163.2555084,416.2236938,0.389875501,355.184967,624.4205322,0.787489712,159.0692596,415.7394104,0.999757469,182.5237732,744.7597656,0.999883771,29.68632317,569.4389648,0.914901972,270.0509338,500.7368164,0.999915123
